,GT,Pred,L1,rL1,ID
0,4.81889,4.801183,0.017706871,0.0036744708,mic_sigs2233.wav
1,5.125866,4.978629,0.14723682,0.028724283,mic_sigs0352.wav
2,10.217231,9.9653845,0.2518463,0.024649175,mic_sigs1370.wav
3,3.1182528,3.0084665,0.10978627,0.035207625,mic_sigs1019.wav
4,3.3343666,3.3590326,0.024666071,0.0073975283,mic_sigs0334.wav
5,3.7454638,3.7428977,0.0025660992,0.00068512186,mic_sigs1469.wav
6,6.821635,6.665549,0.15608597,0.022881022,mic_sigs2329.wav
7,1.0686908,1.4877366,0.4190458,0.39211136,mic_sigs1517.wav
8,3.9438179,3.9825516,0.03873372,0.009821377,mic_sigs2038.wav
9,4.270609,4.2579727,0.012636185,0.002958872,mic_sigs2141.wav
10,8.048242,8.138664,0.09042263,0.011235079,mic_sigs0053.wav
11,1.7137386,1.3797005,0.33403802,0.19491772,mic_sigs2392.wav
12,1.3770984,1.2862964,0.09080207,0.06593724,mic_sigs0110.wav
13,7.4811563,7.3589616,0.12219477,0.016333673,mic_sigs0187.wav
14,2.3937418,2.3179924,0.0757494,0.031644765,mic_sigs2243.wav
15,1.1789402,1.1969837,0.018043518,0.015304863,mic_sigs1338.wav
16,4.9513836,4.9419627,0.009420872,0.0019026746,mic_sigs1775.wav
17,4.9401317,4.978911,0.03877926,0.007849843,mic_sigs1706.wav
18,4.4559736,4.313209,0.14276457,0.032038916,mic_sigs0104.wav
19,3.2787955,3.1594884,0.11930704,0.036387462,mic_sigs0318.wav
20,5.6540074,5.915628,0.26162052,0.046271697,mic_sigs0568.wav
21,6.3067346,6.328388,0.021653652,0.0034334173,mic_sigs2482.wav
22,5.1921287,5.3203077,0.12817907,0.024687191,mic_sigs0313.wav
23,3.9599242,4.0632253,0.10330105,0.026086623,mic_sigs1490.wav
24,5.5782166,6.078851,0.5006347,0.08974816,mic_sigs1319.wav
25,2.3152106,2.2773433,0.037867308,0.01635588,mic_sigs2198.wav
26,1.0506189,1.2072947,0.15667582,0.14912717,mic_sigs1786.wav
27,1.2548307,1.1585853,0.09624541,0.07669991,mic_sigs0623.wav
28,5.555205,5.7241664,0.16896152,0.030414995,mic_sigs1663.wav
29,1.6589454,1.5662255,0.09271991,0.055890877,mic_sigs1600.wav
30,4.841942,4.704532,0.13740969,0.028379045,mic_sigs0898.wav
31,4.5872107,4.704055,0.11684418,0.025471726,mic_sigs1069.wav
32,5.205238,5.159855,0.045382977,0.008718713,mic_sigs0673.wav
33,7.5155973,7.51743,0.0018324852,0.0002438243,mic_sigs1448.wav
34,2.486403,2.2369723,0.24943066,0.10031787,mic_sigs1525.wav
35,4.3288913,4.2811017,0.047789574,0.01103968,mic_sigs1249.wav
36,3.1943388,3.0903466,0.103992224,0.032555163,mic_sigs1684.wav
