,GT,Pred,L1,rL1,ID
0,4.81889,nan,nan,nan,mic_sigs2233.wav
1,5.125866,nan,nan,nan,mic_sigs0352.wav
2,10.217231,nan,nan,nan,mic_sigs1370.wav
3,3.1182528,nan,nan,nan,mic_sigs1019.wav
4,3.3343666,nan,nan,nan,mic_sigs0334.wav
5,3.7454638,nan,nan,nan,mic_sigs1469.wav
6,6.821635,nan,nan,nan,mic_sigs2329.wav
7,1.0686908,nan,nan,nan,mic_sigs1517.wav
8,3.9438179,nan,nan,nan,mic_sigs2038.wav
9,4.270609,nan,nan,nan,mic_sigs2141.wav
10,8.048242,nan,nan,nan,mic_sigs0053.wav
11,1.7137386,nan,nan,nan,mic_sigs2392.wav
12,1.3770984,nan,nan,nan,mic_sigs0110.wav
13,7.4811563,nan,nan,nan,mic_sigs0187.wav
14,2.3937418,nan,nan,nan,mic_sigs2243.wav
15,1.1789402,nan,nan,nan,mic_sigs1338.wav
16,4.9513836,nan,nan,nan,mic_sigs1775.wav
17,4.9401317,nan,nan,nan,mic_sigs1706.wav
18,4.4559736,nan,nan,nan,mic_sigs0104.wav
19,3.2787955,nan,nan,nan,mic_sigs0318.wav
20,5.6540074,nan,nan,nan,mic_sigs0568.wav
21,6.3067346,nan,nan,nan,mic_sigs2482.wav
22,5.1921287,nan,nan,nan,mic_sigs0313.wav
23,3.9599242,nan,nan,nan,mic_sigs1490.wav
24,5.5782166,nan,nan,nan,mic_sigs1319.wav
25,2.3152106,nan,nan,nan,mic_sigs2198.wav
26,1.0506189,nan,nan,nan,mic_sigs1786.wav
27,1.2548307,nan,nan,nan,mic_sigs0623.wav
28,5.555205,nan,nan,nan,mic_sigs1663.wav
29,1.6589454,nan,nan,nan,mic_sigs1600.wav
30,4.841942,nan,nan,nan,mic_sigs0898.wav
31,4.5872107,nan,nan,nan,mic_sigs1069.wav
32,5.205238,nan,nan,nan,mic_sigs0673.wav
33,7.5155973,nan,nan,nan,mic_sigs1448.wav
34,2.486403,nan,nan,nan,mic_sigs1525.wav
35,4.3288913,nan,nan,nan,mic_sigs1249.wav
36,3.1943388,nan,nan,nan,mic_sigs1684.wav
37,5.534302,nan,nan,nan,mic_sigs1388.wav
38,5.5860987,nan,nan,nan,mic_sigs0886.wav
39,2.8317838,nan,nan,nan,mic_sigs1100.wav
40,3.8182456,nan,nan,nan,mic_sigs0025.wav
41,4.1015363,nan,nan,nan,mic_sigs2389.wav
42,1.269685,nan,nan,nan,mic_sigs0894.wav
43,1.3173459,nan,nan,nan,mic_sigs1981.wav
44,2.7552857,nan,nan,nan,mic_sigs1702.wav
45,1.3489255,nan,nan,nan,mic_sigs2092.wav
46,2.64248,nan,nan,nan,mic_sigs1256.wav
47,2.903257,nan,nan,nan,mic_sigs2379.wav
48,8.214408,nan,nan,nan,mic_sigs1261.wav
49,7.9793234,nan,nan,nan,mic_sigs1201.wav
50,4.7264996,nan,nan,nan,mic_sigs1983.wav
51,3.4740322,nan,nan,nan,mic_sigs1807.wav
52,2.9207704,nan,nan,nan,mic_sigs1865.wav
53,5.6301775,nan,nan,nan,mic_sigs1073.wav
54,1.7994721,nan,nan,nan,mic_sigs0828.wav
55,2.466617,nan,nan,nan,mic_sigs1477.wav
56,8.599355,nan,nan,nan,mic_sigs1704.wav
57,3.2351506,nan,nan,nan,mic_sigs1800.wav
58,3.0968695,nan,nan,nan,mic_sigs0237.wav
59,5.1177144,nan,nan,nan,mic_sigs1506.wav
60,3.1166809,nan,nan,nan,mic_sigs2304.wav
61,3.0063598,nan,nan,nan,mic_sigs1161.wav
62,6.5764046,nan,nan,nan,mic_sigs2279.wav
63,2.4344404,nan,nan,nan,mic_sigs2307.wav
64,1.4402777,nan,nan,nan,mic_sigs1544.wav
65,7.63875,nan,nan,nan,mic_sigs0522.wav
66,2.7692056,nan,nan,nan,mic_sigs0047.wav
67,3.6583467,nan,nan,nan,mic_sigs1829.wav
68,4.1303997,nan,nan,nan,mic_sigs2365.wav
69,7.8686404,nan,nan,nan,mic_sigs1158.wav
70,1.8476472,nan,nan,nan,mic_sigs1441.wav
71,3.974846,nan,nan,nan,mic_sigs0692.wav
72,1.4378804,nan,nan,nan,mic_sigs0857.wav
73,2.3836527,nan,nan,nan,mic_sigs1361.wav
74,1.8810104,nan,nan,nan,mic_sigs1396.wav
75,2.4617271,nan,nan,nan,mic_sigs1397.wav
76,5.269393,nan,nan,nan,mic_sigs1794.wav
77,2.4203513,nan,nan,nan,mic_sigs2148.wav
78,9.0101385,nan,nan,nan,mic_sigs1282.wav
79,5.31496,nan,nan,nan,mic_sigs0769.wav
80,1.2943724,nan,nan,nan,mic_sigs2031.wav
81,3.8451009,nan,nan,nan,mic_sigs0164.wav
82,3.0426798,nan,nan,nan,mic_sigs1470.wav
83,5.1168447,nan,nan,nan,mic_sigs1980.wav
84,4.510987,nan,nan,nan,mic_sigs1938.wav
85,4.830176,nan,nan,nan,mic_sigs0287.wav
86,5.221293,nan,nan,nan,mic_sigs0831.wav
87,3.1952777,nan,nan,nan,mic_sigs1698.wav
88,3.9549968,nan,nan,nan,mic_sigs1906.wav
89,2.2069888,nan,nan,nan,mic_sigs1540.wav
90,3.8841858,nan,nan,nan,mic_sigs2281.wav
91,2.8747694,nan,nan,nan,mic_sigs2200.wav
92,4.694401,nan,nan,nan,mic_sigs0265.wav
93,4.6284556,nan,nan,nan,mic_sigs0233.wav
94,1.1634861,nan,nan,nan,mic_sigs1754.wav
95,1.7457663,nan,nan,nan,mic_sigs1376.wav
96,4.7309303,nan,nan,nan,mic_sigs1333.wav
97,9.694689,nan,nan,nan,mic_sigs2001.wav
98,4.0128045,nan,nan,nan,mic_sigs1709.wav
99,5.890891,nan,nan,nan,mic_sigs0618.wav
100,1.1977061,nan,nan,nan,mic_sigs1286.wav
101,1.3396268,nan,nan,nan,mic_sigs0113.wav
102,5.8043947,nan,nan,nan,mic_sigs1172.wav
103,1.7424695,nan,nan,nan,mic_sigs0273.wav
104,7.3265066,nan,nan,nan,mic_sigs1746.wav
105,1.4870777,nan,nan,nan,mic_sigs1031.wav
106,3.3717058,nan,nan,nan,mic_sigs0899.wav
107,1.0321337,nan,nan,nan,mic_sigs0070.wav
108,2.0069878,nan,nan,nan,mic_sigs0391.wav
109,6.2722883,nan,nan,nan,mic_sigs1434.wav
110,6.050752,nan,nan,nan,mic_sigs0884.wav
111,1.9807322,nan,nan,nan,mic_sigs2205.wav
112,2.3200216,nan,nan,nan,mic_sigs1067.wav
113,6.244662,nan,nan,nan,mic_sigs0726.wav
114,4.9308114,nan,nan,nan,mic_sigs2400.wav
115,1.3000385,nan,nan,nan,mic_sigs1330.wav
116,1.6347477,nan,nan,nan,mic_sigs0487.wav
117,2.5511959,nan,nan,nan,mic_sigs1942.wav
118,3.3927865,nan,nan,nan,mic_sigs0286.wav
119,2.3060138,nan,nan,nan,mic_sigs2066.wav
120,1.1751596,nan,nan,nan,mic_sigs2149.wav
121,7.985775,nan,nan,nan,mic_sigs2125.wav
122,10.964442,nan,nan,nan,mic_sigs0298.wav
123,3.1110287,nan,nan,nan,mic_sigs0543.wav
124,1.3408207,nan,nan,nan,mic_sigs0417.wav
125,7.531175,nan,nan,nan,mic_sigs0913.wav
126,8.35467,nan,nan,nan,mic_sigs1293.wav
127,3.9103196,nan,nan,nan,mic_sigs1771.wav
128,4.264739,nan,nan,nan,mic_sigs1127.wav
129,3.6286774,nan,nan,nan,mic_sigs1758.wav
130,4.39337,nan,nan,nan,mic_sigs1331.wav
131,3.3301952,nan,nan,nan,mic_sigs1207.wav
132,5.596186,nan,nan,nan,mic_sigs1038.wav
133,2.7543964,nan,nan,nan,mic_sigs0932.wav
134,1.5509351,nan,nan,nan,mic_sigs2106.wav
135,9.266618,nan,nan,nan,mic_sigs0093.wav
136,6.4292846,nan,nan,nan,mic_sigs0985.wav
137,5.686071,nan,nan,nan,mic_sigs0026.wav
138,1.6321765,nan,nan,nan,mic_sigs1581.wav
139,3.5007,nan,nan,nan,mic_sigs1915.wav
140,1.6313798,nan,nan,nan,mic_sigs0809.wav
141,3.4194298,nan,nan,nan,mic_sigs1274.wav
142,5.4333878,nan,nan,nan,mic_sigs0039.wav
143,8.020792,nan,nan,nan,mic_sigs0307.wav
144,6.4526353,nan,nan,nan,mic_sigs0023.wav
145,4.1180944,nan,nan,nan,mic_sigs0548.wav
146,2.7470713,nan,nan,nan,mic_sigs0990.wav
147,5.3392696,nan,nan,nan,mic_sigs1712.wav
148,4.008641,nan,nan,nan,mic_sigs0317.wav
149,10.42391,nan,nan,nan,mic_sigs0006.wav
150,4.095278,nan,nan,nan,mic_sigs0326.wav
151,2.675369,nan,nan,nan,mic_sigs1380.wav
152,10.045024,nan,nan,nan,mic_sigs0762.wav
153,5.393431,nan,nan,nan,mic_sigs1631.wav
154,9.560214,nan,nan,nan,mic_sigs0768.wav
155,3.7241375,nan,nan,nan,mic_sigs0947.wav
156,6.269306,nan,nan,nan,mic_sigs1916.wav
157,2.5560908,nan,nan,nan,mic_sigs0525.wav
158,4.9076877,nan,nan,nan,mic_sigs2207.wav
159,8.83252,nan,nan,nan,mic_sigs2457.wav
160,2.4305348,nan,nan,nan,mic_sigs2077.wav
161,6.5923367,nan,nan,nan,mic_sigs0589.wav
162,2.3226063,nan,nan,nan,mic_sigs1312.wav
163,4.142475,nan,nan,nan,mic_sigs1784.wav
164,1.9929124,nan,nan,nan,mic_sigs2263.wav
165,3.0841854,nan,nan,nan,mic_sigs1391.wav
166,6.5246377,nan,nan,nan,mic_sigs0941.wav
167,1.8042173,nan,nan,nan,mic_sigs0974.wav
168,3.3589432,nan,nan,nan,mic_sigs1275.wav
169,2.1044714,nan,nan,nan,mic_sigs2094.wav
170,3.7758973,nan,nan,nan,mic_sigs0572.wav
171,3.5407486,nan,nan,nan,mic_sigs1715.wav
172,1.3576819,nan,nan,nan,mic_sigs0817.wav
173,5.2051034,nan,nan,nan,mic_sigs2109.wav
174,4.951959,nan,nan,nan,mic_sigs2218.wav
175,8.758276,nan,nan,nan,mic_sigs1518.wav
